category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,discount_abs,discount_pct,ram_per_core,high_refresh_rate,cpu_power_proxy,res_w,res_h,pixel_count
laptop,"Honor Игровой ноутбук 16.1"", RAM 8 ГБ, SSD 512 ГБ",424220.0,834731.0,26640.0,5.0,1.0,ЦИТ,4.7,no_data,512.0,no_data,no_data,16.1,8.0,7.0,1.7,IPS,no_data,no_data,Intel Core i3,no_data,1.2,6.0,no_data,no_data,56.0,no_data,Встроенная,no_data,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,7.199999999999999,1920.0,1080.0,2073600.0
laptop,"MSI Stealth 18 HX AI A2XWJG Игровой ноутбук 18"", Intel Core Ultra 9 275HX, RAM 64 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5090 для ноутбуков (24 Гб), Windows Home, (9S7-183341-052), черный, Русская раскладка",424220.0,834731.0,243476.0,5.0,2.0,Lime Store,4.9,Intel Core Ultra 9 275HX,2048.0,NVIDIA GeForce RTX 5090 для ноутбуков (24 Гб),Windows Home,18.0,64.0,7.0,2.9,IPS,DDR5,Алюминий,Intel Core Ultra 9,Intel,2.7,24.0,3840x2400,Нет,99.9,Матовое,Дискретная,NVIDIA,SSD,120.0,2.0,410511.0,49.18,2.6666666666666665,True,64.80000000000001,3840.0,2400.0,9216000.0
laptop,"Ninkear X-Book N16 Mate Pro(2.5K,120 Гц,2RAM) Игровой ноутбук 16"", Intel Core i7-12700H, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, серый металлик, Русская раскладка",580389.0,885142.0,48366.0,5.0,4.0,Официальный магазин...,4.8,Intel Core i7-12700H,1024.0,Intel UHD Graphics,Windows Pro,16.0,16.0,10.0,1.6,IPS,DDR4,"Металл, Алюминиевый сплав",Intel Core i7,Intel,2.3,14.0,2560x1600,no_data,63.5,Матовое,Дискретная,Intel,SSD,120.0,2.0,304753.0,34.43,1.1428571428571428,True,32.199999999999996,2560.0,1600.0,4096000.0
laptop,"Ninkear Magic A15 Pro(2RAM,2.5K,120 Гц) Игровой ноутбук 16"", AMD Ryzen 5 5500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon, Windows Pro, серый металлик, Русская раскладка",394234.0,779215.0,32853.0,4.7,113.0,Волшебный Дом-Ноутбук,4.8,AMD Ryzen 5 5500U,1024.0,AMD Radeon,Windows Pro,16.0,16.0,12.0,1.8,OLED,DDR4,Алюминий,AMD Ryzen 5 Pro,AMD,2.1,6.0,2560x1600,no_data,54.0,Матовое,Дискретная,AMD,SSD,120.0,2.0,384981.0,49.41,2.6666666666666665,True,12.600000000000001,2560.0,1600.0,4096000.0
laptop,"ASUS Ноутбук 15.6"", RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 660M, Без системы, (90NB1841-M00810), синий, Русская раскладка",350531.0,727400.0,29211.0,4.9,30.0,F5it,4.8,no_data,512.0,AMD Radeon 660M,Без системы,15.6,16.0,7.0,1.7,IPS,no_data,"Металл, Пластик",AMD Ryzen 5,AMD,3.3,6.0,1920x1080,Нет,42.0,no_data,Встроенная,AMD,SSD,60.0,1.0,376869.0,51.81,2.6666666666666665,False,19.799999999999997,1920.0,1080.0,2073600.0
laptop,"Lenovo Ноутбук 13.3"", Intel Core i5-8265U, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, (Thinkpad X390), черный матовый, Русская раскладка",220688.0,539211.0,18391.0,4.9,31.0,Official laptop store,4.7,Intel Core i5-8265U,1024.0,Intel UHD Graphics,Windows Pro,13.3,16.0,6.0,1.3,IPS,DDR4,ABS пластик,Intel Core i5,Intel,3.4,4.0,1920x1080,Нет,47.0,Антибликовое,Встроенная,Intel,SSD,60.0,3.0,318523.0,59.07,4.0,False,13.6,1920.0,1080.0,2073600.0
laptop,"Azerty RB-1558 Ноутбук 15.6"", Intel N95, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, светло-серый, Русская раскладка",209907.0,341157.0,17493.0,4.8,1760.0,Che,4.8,Intel N95,512.0,Intel UHD Graphics,Windows Pro,15.6,8.0,3.0,1.6,IPS,DDR4,ABS пластик,Intel N-series,Intel,1.7,4.0,1920x1080,Нет,60.0,Матовое,Встроенная,Intel,SSD,60.0,1.3,131250.0,38.47,2.0,False,6.8,1920.0,1080.0,2073600.0
laptop,"Lenovo ThinkPad E14 Gen 5 Ноутбук 14"", AMD Ryzen 5 7530U, RAM 16 ГБ, SSD 256 ГБ, AMD Radeon, Windows Pro, черный, Английская раскладка",391721.0,942974.0,32644.0,5.0,1.0,Expert Electronics,4.5,AMD Ryzen 5 7530U,256.0,AMD Radeon,Windows Pro,14.0,16.0,15.0,1.2,WQXGA,DDR4,"ABS пластик, Алюминиевый сплав",AMD Ryzen 5 Pro,AMD,4.5,6.0,1920x1200,no_data,62.0,Матовое,no_data,no_data,SSD,60.0,8.0,551253.0,58.46,2.6666666666666665,False,27.0,1920.0,1200.0,2304000.0
laptop,"XISEZIUO Ноутбук 15.6"", Intel Celeron N5095A, RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics, Windows Pro, (N5095), розовый, Русская раскладка",181984.0,902602.0,15166.0,4.8,2438.0,XISEZIUO,4.8,Intel Celeron N5095A,512.0,Intel HD Graphics,Windows Pro,15.6,16.0,10.0,1.65,IPS,DDR4,"Металл, Пластик",Intel Celeron,Intel,2.9,4.0,1920x1080,Нет,36.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,720618.0,79.84,4.0,False,11.6,1920.0,1080.0,2073600.0
laptop,"Honor MagicBook X14 + MS Office 2024 + Windows 11 Pro (компактный и мощный ноутбук для дома и работы) Ноутбук 14"", Intel Core i5-12450H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, серый, Русская раскладка",386847.0,1015988.0,32238.0,4.8,43.0,NewBook,4.9,Intel Core i5-12450H,512.0,Intel UHD Graphics,Windows Pro,14.0,16.0,7.0,1.5,IPS,LPDDR4X,"ABS пластик, Пластик",Intel Core i5,Intel,2.0,8.0,1920x1200,Нет,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,629141.0,61.92,2.0,False,16.0,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i7-13620H,1000.0,NVIDIA GeForce RTX 4070 для ноутбуков (8 Гб),Без системы,17.3,16.0,7.0,2.6,IPS,DDR5,Пластик,Intel Core i7,Intel,2.6,10.0,1920x1080,no_data,56.0,no_data,no_data,NVIDIA,no_data,144.0,2.0,410511.0,49.18,1.6,True,26.0,1920.0,1080.0,2073600.0
laptop,"Apple Ноутбук 13.6"", Apple M4 (10C CPU, 10C GPU), RAM 24 ГБ, SSD 512 ГБ, Apple M4 GPU (10-Core), MacOS, голубой, Русская раскладка",424220.0,834731.0,92785.0,5.0,662.0,App Store,5.0,"Apple M4 (10C CPU, 10C GPU)",512.0,Apple M4 GPU (10-Core),MacOS,13.6,24.0,18.0,1.24,RETINA,LPDDR5X,Алюминий,Apple M4,Apple,4.4,10.0,2560x1664,Нет,53.8,Глянцевое,Встроенная,Apple,SSD,60.0,12.0,410511.0,49.18,2.4,False,44.0,2560.0,1664.0,4259840.0
laptop,"Lenovo Yoga 7 16ILL10 Ноутбук 16"", Intel Core Ultra 5 226V, RAM 16 ГБ, SSD 512 ГБ, Intel Arc 130V, Windows Home, (83JT0000US), темно-серый, Русская раскладка",424220.0,834731.0,44494.0,4.9,30.0,MICS Distribution,4.9,Intel Core Ultra 5 226V,512.0,Intel Arc 130V,Windows Home,16.0,16.0,9.0,1.92,IPS,LPDDR5X,Алюминиевый сплав,Intel Core Ultra 5,Intel,4.5,8.0,1920x1200,Да,70.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,36.0,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core Ultra 7 155U,512.0,Intel Graphics,Windows Pro,14.0,16.0,16.0,1.9,IPS,LPDDR5X,Алюминий,Intel Core Ultra 7-155U,Intel,1.7,12.0,1920x1200,Нет,57.0,Антибликовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,20.4,1920.0,1200.0,2304000.0
laptop,"12.5"" DELL Latitude 7280 Ноутбук 12.5"", Intel Core i5-6300U, RAM 8 ГБ, SSD 256 ГБ, Intel HD Graphics 520, Windows Pro, (12.5"" DELL Latitude 7280), черный матовый, Английская раскладка",424220.0,834731.0,9567.0,1.0,1.0,Guangzhou Baiman,4.2,Intel Core i5-6300U,256.0,Intel HD Graphics 520,Windows Pro,12.5,8.0,1.0,1.55,LED,DDR4,"ABS пластик, Металл",Intel Core i5,Intel,2.4,2.0,1920x1080,Нет,45.0,Глянцевое,Гибридная,Intel,SSD,60.0,0.3,410511.0,49.18,4.0,False,4.8,1920.0,1080.0,2073600.0
laptop,"HUASVS Игровой ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics 620, Windows Pro, серебристый, Русская раскладка",148077.0,474406.0,12340.0,5.0,1.0,ThinkPad магазин,4.8,Intel Celeron N5095,512.0,Intel HD Graphics 620,Windows Pro,15.6,16.0,5.0,2.6,IPS,DDR4,ABS пластик,Intel Celeron,Intel,2.0,4.0,1920x1080,no_data,50.0,Глянцевое,Встроенная,Intel,SSD,60.0,0.3,326329.0,68.79,4.0,False,8.0,1920.0,1080.0,2073600.0
laptop,"ASUS Vivobook 15 X1504VA-BQ2969 (90NB10J2-M03CE0) Ноутбук 15.6"", Intel Core i3-1315U, RAM 16 ГБ, SSD 512 ГБ, Без системы, серый",424220.0,834731.0,33526.0,4.9,30.0,САТУРН,4.8,Intel Core i3-1315U,512.0,no_data,Без системы,15.6,16.0,7.0,1.7,no_data,no_data,no_data,Intel Core i3,Intel,2.6,6.0,1920x1080,no_data,56.0,no_data,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.6666666666666665,False,15.600000000000001,1920.0,1080.0,2073600.0
laptop,"HP ProBook 440 G10 Ноутбук, Intel Core i7-1355U, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Pro, (967U1ET_WIN11P), серебристый, Русская раскладка",424220.0,834731.0,52250.0,4.9,30.0,ExpertBook,4.8,Intel Core i7-1355U,512.0,Intel Iris Xe Graphics,Windows Pro,15.6,8.0,7.0,1.38,IPS,DDR4,"Пластик, Металл",Intel Core i7,Intel,1.7,10.0,1920x1080,Нет,51.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,0.8,False,17.0,1920.0,1080.0,2073600.0
laptop,"HUAWEI MateBook 14 FLMH-X 53014HYC Ноутбук 14"", Intel Core Ultra 7 155H, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Без системы, (53014HYC), зеленый",424220.0,834731.0,53969.0,5.0,11.0,XCOM-SHOP,4.9,Intel Core Ultra 7 155H,1024.0,Intel Arc Graphics,Без системы,14.0,16.0,5.0,1.31,OLED,LPDDR5X,no_data,Intel Core Ultra 7,Intel,1.4,16.0,2880x1920,Нет,70.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.0,False,22.4,2880.0,1920.0,5529600.0
laptop,"Acer Aspire AL15-32P-C1KD Ноутбук 15.6"", Intel Celeron N4500, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Без системы, (NX.JB8ER.001), серый, Русская раскладка",424220.0,834731.0,17396.0,4.9,30.0,ХОБОТ ДОСТАВИТ,4.8,Intel Celeron N4500,256.0,Intel UHD Graphics,Без системы,15.6,8.0,7.0,1.6,IPS,DDR4,Пластик,Intel Celeron,Intel,1.1,2.0,1920x1080,Нет,51.3,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,4.0,False,2.2,1920.0,1080.0,2073600.0
laptop,"Gigabyte GAMING A16 GA6H Игровой ноутбук 16.00"", Intel Core i7-13620H, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), (CVHI3KZ864SD), черный, Русская раскладка",844148.0,1304235.0,70346.0,5.0,17.0,Позитроника,4.8,Intel Core i7-13620H,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),no_data,16.0,32.0,14.0,2.2,IPS,DDR5,Пластик,Intel Core i7,Intel,2.4,10.0,1920x1200,no_data,76.0,Матовое,Дискретная,NVIDIA,SSD,165.0,2.0,460087.0,35.28,3.2,True,24.0,1920.0,1200.0,2304000.0
laptop,"MSI Vector 16 HX AI Игровой ноутбук 16"", Intel Core Ultra 9 275HX, RAM 32 ГБ, SSD 2048 ГБ, NVIDIA GeForce RTX 5080 (16 Гб), Windows Pro, (A2XWIG-058US), серый, Русская раскладка",2354154.0,3917671.0,196180.0,5.0,3.0,Техно_Альянс,5.0,Intel Core Ultra 9 275HX,2048.0,NVIDIA GeForce RTX 5080 (16 Гб),Windows Pro,16.0,32.0,6.0,2.65,IPS,DDR5,Пластик,Intel Core Ultra 9,Intel,5.4,24.0,2560x1600,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,240.0,5.0,1563517.0,39.91,1.3333333333333333,True,129.60000000000002,2560.0,1600.0,4096000.0
laptop,"HP EliteBook 860 G11 Ноутбук 16"", Intel Core Ultra 5 125U, RAM 16 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Pro, (8N354AV_Win11Pro), серебристый, Русская раскладка",424220.0,834731.0,45912.0,4.9,30.0,RTK,4.8,Intel Core Ultra 5 125U,1024.0,Intel Graphics,Windows Pro,16.0,16.0,7.0,1.72,IPS,DDR5,no_data,Intel Core Ultra 5,Intel,1.3,12.0,1920x1200,no_data,56.0,Антибликовое,Встроенная,Intel,SSD,60.0,5.0,410511.0,49.18,1.3333333333333333,False,15.600000000000001,1920.0,1200.0,2304000.0
laptop,"Apple MacBook Pro 14 M4 Pro 24/512 Space Black Ноутбук 14.2"", Apple M4 Pro, RAM 24 ГБ, SSD 512 ГБ, Apple M4 Pro GPU (16-core), MacOS, (MX2H3), черный, Английская раскладка",1411215.0,2433406.0,117602.0,4.9,257.0,Mascot,4.9,Apple M4 Pro,512.0,Apple M4 Pro GPU (16-core),MacOS,14.2,24.0,24.0,1.55,IPS,no_data,Алюминий,Apple M4 Pro,Apple,2.6,12.0,3024x1964,Нет,56.0,Глянцевое,Встроенная,Apple,SSD,120.0,2.0,1022191.0,42.01,2.0,True,31.200000000000003,3024.0,1964.0,5939136.0
laptop,"HIPER Ноутбук 15.6"", Intel Core i5-12450H, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, (FWBC151-I512HR08N2FABWPG), черный, Русская раскладка",424220.0,834731.0,22240.0,4.9,30.0,Технолайк,4.2,Intel Core i5-12450H,256.0,Intel UHD Graphics,Windows Pro,15.6,8.0,7.0,1.7,IPS,DDR4,no_data,Intel Core i5,no_data,2.6,8.0,1920x1080,no_data,56.0,no_data,Встроенная,no_data,SSD,60.0,2.0,410511.0,49.18,1.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"MSI Ноутбук 17.3"", Intel Core i7-14650HX, RAM 32 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб), Без системы, (9S7-17L791-274), черный, Русская раскладка",424220.0,834731.0,87849.0,5.0,4.0,КомпьютерМаркет,4.8,Intel Core i7-14650HX,1000.0,NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб),Без системы,17.3,32.0,4.0,2.7,IPS,DDR5,Пластик,Intel Core i7,Intel,2.2,16.0,2560x1440,Нет,75.0,Матовое,Дискретная,NVIDIA,SSD,240.0,1.0,410511.0,49.18,2.0,True,35.2,2560.0,1440.0,3686400.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core 5 210H,512.0,NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб),Без системы,16.0,16.0,7.0,1.95,IPS,DDR5,Пластик,Intel Core 5,Intel,2.2,8.0,1920x1200,no_data,53.0,Матовое,Дискретная,NVIDIA,SSD,180.0,2.0,410511.0,49.18,2.0,True,17.6,1920.0,1200.0,2304000.0
laptop,"SANTIN Ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics Xe 16EUs, Windows Pro, перламутровый, Английская раскладка",134231.0,235447.0,11186.0,4.7,80.0,SANTIN,4.7,Intel Celeron N5095,256.0,Intel UHD Graphics Xe 16EUs,Windows Pro,15.6,16.0,7.0,1.65,IPS,DDR4,ABS пластик,Intel N5095,Intel,2.9,4.0,1920x1080,Нет,38.0,Антибликовое,Встроенная,Intel,SSD,60.0,0.3,101216.0,42.99,4.0,False,11.6,1920.0,1080.0,2073600.0
laptop,"Lenovo IdeaPad Pro 5 OLED, (2880×1800), 120 Гц, 130% sRGB, Office 2021 Pro Plus, Ноутбук 14"", Intel Core Ultra 5 125H, RAM 16 ГБ, SSD 2048 ГБ, Intel Arc Graphics, Windows Pro, светло-серый, Русская раскладка",992852.0,1624111.0,82738.0,5.0,6.0,ДиксНоут,5.0,Intel Core Ultra 5 125H,2048.0,Intel Arc Graphics,Windows Pro,14.0,16.0,10.0,1.46,OLED,LPDDR5X,Алюминий,Intel Core Ultra 5,Intel,4.5,14.0,2880x1800,Нет,84.0,Глянцевое,Встроенная,Intel,SSD,120.0,5.0,631259.0,38.87,1.1428571428571428,True,63.0,2880.0,1800.0,5184000.0
laptop,"ASUS S3407CA-LY098 Ноутбук 14.00"", Intel Core Ultra 5 225H, RAM 16 ГБ, SSD 512 ГБ, Intel Graphics, Без системы, (90NB16J1-M00770), серебристый, Русская раскладка",377205.0,1162173.0,31434.0,5.0,4.0,Позитроника,4.8,Intel Core Ultra 5 225H,512.0,Intel Graphics,Без системы,14.0,16.0,7.0,1.4,IPS,DDR5,Алюминий,Intel Core Ultra 5,Intel,1.7,14.0,1920x1200,no_data,70.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,784968.0,67.54,1.1428571428571428,False,23.8,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i5-10310U,256.0,Intel UHD Graphics,Windows Pro,14.0,16.0,4.0,1.55,IPS,DDR4,Поликарбонат,Intel Core i5,Intel,1.7,4.0,1920x1080,Да,56.0,Матовое,Встроенная,Intel,SSD,60.0,1.3,410511.0,49.18,4.0,False,6.8,1920.0,1080.0,2073600.0
laptop,"Honor MagicBook Art 14 (5301AKXJ) Ноутбук 14.6"", Intel Core Ultra 7 155H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, белый, Русская раскладка",810810.0,2139740.0,67568.0,4.9,30.0,ARCANE PRODUCT,4.8,Intel Core Ultra 7 155H,1024.0,Intel Arc Graphics,Windows Home,14.6,32.0,7.0,1.03,OLED,LPDDR5X,Алюминий,Intel Core Ultra 7,Intel,4.8,16.0,3120x2080,Да,60.0,Глянцевое,Встроенная,Intel,SSD,120.0,2.0,1328930.0,62.11,2.0,True,76.8,3120.0,2080.0,6489600.0
laptop,"HP Ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 8 ГБ, SSD 256 ГБ, AMD Radeon 530 (2 Гб), Windows Home, черный, Русская раскладка",424220.0,834731.0,13560.0,4.9,30.0,ЦифраКom,4.8,AMD Ryzen 3 3200U,256.0,AMD Radeon 530 (2 Гб),Windows Home,15.6,8.0,7.0,1.7,TN,DDR4,no_data,AMD Ryzen 3,AMD,3.5,2.0,1366x768,no_data,56.0,Матовое,Дискретная,AMD,SSD,60.0,1.0,410511.0,49.18,4.0,False,7.0,1366.0,768.0,1049088.0
laptop,"HP ProBook 460 G11 A23C9EA Ноутбук 16"", Intel Core Ultra 7 155U, RAM 16 ГБ, SSD 512 ГБ, Intel Arc Graphics, Без системы, (A23C9EA), серебристый, Русская раскладка",424220.0,834731.0,49305.0,5.0,1.0,XCOM-SHOP,4.9,Intel Core Ultra 7 155U,512.0,Intel Arc Graphics,Без системы,16.0,16.0,5.0,1.8,IPS,DDR5,Пластик,Intel Core Ultra 7,Intel,1.7,12.0,1920x1200,Нет,56.0,Антибликовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,20.4,1920.0,1200.0,2304000.0
laptop,"SANTIN YBOOK 15Pro Сенсорный трансформер Ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 16 ГБ, SSD 256 ГБ, AMD Radeon Vega 3, Windows Pro, серый металлик, Английская раскладка",424220.0,834731.0,12203.0,4.7,80.0,SANTIN,4.7,AMD Ryzen 3 3200U,256.0,AMD Radeon Vega 3,Windows Pro,15.6,16.0,7.0,1.69,IPS,DDR4,ABS пластик,AMD Ryzen 3,AMD,3.5,2.0,1920x1080,Да,38.0,Антибликовое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,8.0,False,7.0,1920.0,1080.0,2073600.0
laptop,"Lenovo LOQ 15AHP10 Игровой ноутбук 15.6"", AMD Ryzen 5 220, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб), Без системы, (83JG000VRK), серый, Русская раскладка",547674.0,754576.0,45640.0,5.0,1.0,Атлас,4.8,AMD Ryzen 5 220,512.0,NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб),Без системы,15.6,16.0,4.0,2.4,IPS,DDR5,Пластик,AMD Ryzen 5,AMD,3.2,6.0,1920x1080,Нет,60.0,Матовое,Дискретная,NVIDIA,SSD,144.0,5.0,206902.0,27.42,2.6666666666666665,True,19.200000000000003,1920.0,1080.0,2073600.0
laptop,"ASUS TUF Gaming F16 2025 Игровой ноутбук 16"", Intel Core i5-13450HX, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (90NR0MI1-M002W0), серый, Русская раскладка",761823.0,1250947.0,63486.0,4.9,388.0,НОТИК,4.8,Intel Core i5-13450HX,512.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,16.0,16.0,6.0,2.2,IPS,DDR5,Алюминий,Intel Core i5,Intel,2.4,10.0,1920x1200,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,165.0,1.0,489124.0,39.1,1.6,True,24.0,1920.0,1200.0,2304000.0
laptop,"16 ГБ + 512 ГБ SSD + 500 ГБ Игровой ноутбук 15.6"", Intel Celeron N5095, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, серебристый, Русская раскладка",188922.0,347848.0,15744.0,4.6,171.0,QEROP,4.6,Intel Celeron N5095,1024.0,Intel UHD Graphics,Windows Pro,15.6,16.0,4.0,2.4,IPS,DDR4,Пластик,Intel Celeron,Intel,2.0,4.0,1920x1080,Нет,35.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,158926.0,45.69,4.0,False,8.0,1920.0,1080.0,2073600.0
laptop,"Acer Predator Helios 18 AI Игровой ноутбук 18"", Intel Core Ultra 7 255HX, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (NH.QVJER.006), черный, Русская раскладка",936589.0,1136958.0,78050.0,4.5,4.0,Ozon Россия,4.9,Intel Core Ultra 7 255HX,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,18.0,16.0,7.0,1.7,IPS,DDR5,no_data,Intel Core Ultra 7,Intel,5.2,20.0,2560x1600,Нет,56.0,Матовое,Дискретная,NVIDIA,SSD,165.0,2.0,200369.0,17.62,0.8,True,104.0,2560.0,1600.0,4096000.0
laptop,"ASUS TUF Gaming A18 FA808UP-S8052 Игровой ноутбук 18"", AMD Ryzen 7 260, RAM 32 ГБ 1000 ГБ, NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб), Без системы, серый, Русская раскладка",946265.0,1231435.0,78856.0,4.9,18.0,М.Видео,4.8,AMD Ryzen 7 260,1000.0,NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб),Без системы,18.0,32.0,5.0,2.6,IPS,DDR5,"Алюминий, Пластик",AMD Ryzen 7,AMD,3.8,8.0,1920x1200,Нет,56.0,Матовое,Встроенная,no_data,no_data,144.0,2.0,285170.0,23.16,4.0,True,30.4,1920.0,1200.0,2304000.0
laptop,"Acer Swift Go 14 AI SFG14-75-58NB Ноутбук 14"", Intel Core Ultra 5 226V, RAM 16 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Без системы, (NX.JNBCD.007), синий, Русская раскладка",424220.0,834731.0,47347.0,4.9,30.0,RTK,4.8,Intel Core Ultra 5 226V,1024.0,Intel Arc Graphics,Без системы,14.0,16.0,7.0,1.39,OLED,DDR5,no_data,Intel Core Ultra 5,Intel,2.1,8.0,1920x1200,no_data,65.0,Глянцевое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,16.8,1920.0,1200.0,2304000.0
laptop,"Ноутбук 15.6"", AMD Ryzen 5 2500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Vega 8, Windows Pro, серебристый, Русская раскладка",216732.0,421970.0,18061.0,4.9,73.0,ydgncd,4.9,AMD Ryzen 5 2500U,1024.0,AMD Radeon Vega 8,Windows Pro,15.6,16.0,7.0,1.7,no_data,DDR4,no_data,AMD Ryzen 5,AMD,3.6,4.0,1920x1080,Нет,56.0,Антибликовое,no_data,AMD,SSD,60.0,2.0,205238.0,48.64,4.0,False,14.4,1920.0,1080.0,2073600.0
laptop,"Lenovo Ноутбук Lenovo ThinkBook 14 G4 Windows 11 Pro&Office Pro Plus 2021 Ноутбук 14"", AMD Ryzen 3 5425U, RAM 24 ГБ, SSD 1024 ГБ, AMD Radeon RX Vega 6, Windows Pro, серый металлик, Русская раскладка",513133.0,886740.0,42762.0,4.9,80.0,БукКомп,4.9,AMD Ryzen 3 5425U,1024.0,AMD Radeon RX Vega 6,Windows Pro,14.0,24.0,8.0,1.4,IPS,DDR4,Алюминиевый сплав,AMD Ryzen 3,AMD,2.7,6.0,1920x1080,Нет,60.0,Матовое,Встроенная,AMD,SSD,60.0,2.0,373607.0,42.13,4.0,False,16.200000000000003,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Air 13 M4 16/512GB Sky Blue (MC6U4) Ноутбук 13.6"", Apple M4, RAM 16 ГБ 512 ГБ, MacOS, (2000425450020,2005777758749), голубой, Русская раскладка",424220.0,834731.0,68404.0,5.0,3.0,М.Видео,4.8,Apple M4,512.0,no_data,MacOS,13.6,16.0,18.0,1.7,no_data,LPDDR5X,Алюминий,Apple M4,Apple,4.41,10.0,2560x1664,no_data,56.0,no_data,Встроенная,Apple,no_data,60.0,2.0,410511.0,49.18,1.6,False,44.1,2560.0,1664.0,4259840.0
